id_match,id_team_home,name_team_home,id_team_away,name_team_away,score_HT,score_FT,0-75_dif,76-90+_dif,0-75,75+,0-15,16-30,31-45,46-59,60-74,75-79,80-84,85-89,90+,year,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HW,D,AW,>2.5,<2.5,match_dif,comeback,dif_class,prob_HW,prob_D,prob_AW,prob_25more,prob_25less
157246.0,66.0,Aston Villa,38.0,Watford,0-1,2-1,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,Aston Villa,Watford,2,1,H,0,1,2.8,3.5,2.45,1.9,1.9,1.0,1.0,0.0,0.33980582524271846,0.27184466019417475,0.3883495145631068,0.5,0.5
157247.0,45.0,Everton,34.0,Newcastle,1-0,2-2,2.0,-2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2019,Everton,Newcastle,2,2,D,1,0,1.55,4.1,6.0,1.9,1.9,0.0,1.0,2.0,0.6111042106570612,0.23102720158986464,0.15786858775307416,0.5,0.5
157249.0,62.0,Sheffield Utd,50.0,Manchester City,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Sheffield Utd,Manchester City,0,1,A,0,0,7.0,5.0,1.4,1.61,2.3,-1.0,0.0,-1.0,0.13513513513513511,0.1891891891891892,0.6756756756756757,0.588235294117647,0.411764705882353
157254.0,52.0,Crystal Palace,41.0,Southampton,0-1,0-2,-2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Crystal Palace,Southampton,0,2,A,0,1,2.7,3.25,2.7,2.2,1.66,-2.0,0.0,-2.0,0.3532608695652174,0.29347826086956524,0.3532608695652174,0.43005181347150256,0.5699481865284974
157252.0,49.0,Chelsea,42.0,Arsenal,1-0,2-2,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2019,Chelsea,Arsenal,2,2,D,1,0,1.72,3.9,4.5,1.72,2.1,0.0,0.0,0.0,0.5484717794862178,0.24189011813238326,0.2096381023813988,0.549738219895288,0.450261780104712
157248.0,46.0,Leicester,48.0,West Ham,2-0,4-1,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2019,Leicester,West Ham,4,1,H,2,0,1.53,4.33,6.0,1.57,2.37,3.0,0.0,1.0,0.6217557060086298,0.21969658895916944,0.15854770503220061,0.6015228426395939,0.398477157360406
157253.0,47.0,Tottenham,71.0,Norwich,1-0,2-1,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,Tottenham,Norwich,2,1,H,1,0,1.4,5.0,7.5,1.53,2.5,1.0,1.0,0.0,0.6818181818181818,0.19090909090909092,0.12727272727272726,0.6203473945409429,0.3796526054590571
157251.0,33.0,Manchester United,44.0,Burnley,0-1,0-2,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Manchester United,Burnley,0,2,A,0,1,1.36,4.75,9.0,1.8,2.0,-2.0,0.0,-2.0,0.6956875508543532,0.19918633034987795,0.10512611879576893,0.5263157894736842,0.47368421052631576
157250.0,39.0,Wolves,40.0,Liverpool,0-1,1-2,0.0,-1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2019,Wolves,Liverpool,1,2,A,0,1,5.75,3.8,1.61,1.8,2.0,-1.0,1.0,0.0,0.16434970651838124,0.2486870559159716,0.5869632375656473,0.5263157894736842,0.47368421052631576
157194.0,48.0,West Ham,40.0,Liverpool,0-1,0-2,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,West Ham,Liverpool,0,2,A,0,1,8.5,5.5,1.33,1.57,2.37,-2.0,0.0,-2.0,0.11190148386109836,0.17293865687624294,0.7151598592626587,0.6015228426395939,0.398477157360406
157258.0,46.0,Leicester,49.0,Chelsea,0-0,2-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Leicester,Chelsea,2,2,D,0,0,2.5,3.6,2.7,1.72,2.1,0.0,0.0,0.0,0.38162544169611307,0.26501766784452296,0.3533568904593639,0.549738219895288,0.450261780104712
157255.0,35.0,Bournemouth,66.0,Aston Villa,2-0,2-1,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Bournemouth,Aston Villa,2,1,H,2,0,2.1,3.6,3.3,1.8,2.0,1.0,0.0,1.0,0.45051194539249145,0.2627986348122867,0.2866894197952219,0.5263157894736842,0.47368421052631576
157257.0,52.0,Crystal Palace,62.0,Sheffield Utd,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Crystal Palace,Sheffield Utd,0,1,A,0,0,3.1,3.1,2.5,2.62,1.5,-1.0,0.0,-1.0,0.30864197530864196,0.30864197530864196,0.3827160493827161,0.3640776699029127,0.6359223300970874
157259.0,40.0,Liverpool,41.0,Southampton,0-0,4-0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2019,Liverpool,Southampton,4,0,H,0,0,1.25,6.0,12.0,1.53,2.5,4.0,0.0,2.0,0.7619047619047619,0.15873015873015872,0.07936507936507936,0.6203473945409429,0.3796526054590571
157261.0,34.0,Newcastle,71.0,Norwich,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Newcastle,Norwich,0,0,D,0,0,2.2,3.4,3.3,2.0,1.8,0.0,0.0,0.0,0.43220338983050843,0.2796610169491525,0.288135593220339,0.47368421052631576,0.5263157894736842
157263.0,38.0,Watford,45.0,Everton,2-2,2-3,0.0,-1.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Watford,Everton,2,3,A,2,2,2.75,3.3,2.62,2.0,1.8,-1.0,1.0,0.0,0.3468667255075022,0.2890556045895852,0.36407766990291257,0.47368421052631576,0.5263157894736842
157264.0,48.0,West Ham,51.0,Brighton,2-0,3-3,1.0,-1.0,4.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2019,West Ham,Brighton,3,3,D,2,0,2.6,3.3,2.75,1.9,1.9,0.0,1.0,1.0,0.3658536585365854,0.2882483370288249,0.34589800443458985,0.5,0.5
157260.0,33.0,Manchester United,39.0,Wolves,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Manchester United,Wolves,0,0,D,0,0,2.25,3.25,3.4,2.2,1.66,0.0,0.0,0.0,0.4247957712638154,0.2940893801057184,0.2811148486304661,0.43005181347150256,0.5699481865284974
157256.0,44.0,Burnley,42.0,Arsenal,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Burnley,Arsenal,0,0,D,0,0,3.6,3.6,2.0,1.9,1.9,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.5,0.5
157262.0,47.0,Tottenham,50.0,Manchester City,0-0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,Tottenham,Manchester City,2,0,H,0,0,5.5,4.6,1.53,1.5,2.62,2.0,0.0,2.0,0.1726989424091478,0.20648786592398108,0.6208131916668711,0.6359223300970874,0.3640776699029127
157269.0,45.0,Everton,52.0,Crystal Palace,1-0,3-1,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2019,Everton,Crystal Palace,3,1,H,1,0,1.61,3.8,6.0,2.1,1.72,2.0,0.0,1.0,0.5910104204468868,0.2504017833998652,0.15858779615324795,0.450261780104712,0.549738219895288
157267.0,51.0,Brighton,38.0,Watford,0-1,1-1,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,Brighton,Watford,1,1,D,0,1,2.1,3.4,3.6,2.0,1.8,0.0,1.0,-1.0,0.4543429844097996,0.28062360801781744,0.26503340757238314,0.47368421052631576,0.5263157894736842
157272.0,62.0,Sheffield Utd,35.0,Bournemouth,1-1,2-1,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,Sheffield Utd,Bournemouth,2,1,H,1,1,1.66,3.6,5.75,2.3,1.61,1.0,1.0,0.0,0.5714916760995002,0.26352116175699175,0.16498716214350787,0.411764705882353,0.588235294117647
157274.0,39.0,Wolves,46.0,Leicester,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Wolves,Leicester,0,0,D,0,0,2.5,3.3,2.87,2.0,1.8,0.0,0.0,0.0,0.38042255784061696,0.2881989074550128,0.3313785347043701,0.47368421052631576,0.5263157894736842
157273.0,41.0,Southampton,44.0,Burnley,1-1,1-2,-1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Southampton,Burnley,1,2,A,1,1,1.75,3.8,4.75,1.9,1.9,-1.0,0.0,-1.0,0.5467625899280576,0.2517985611510791,0.20143884892086333,0.5,0.5
157271.0,71.0,Norwich,40.0,Liverpool,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,Norwich,Liverpool,0,1,A,0,0,11.0,6.25,1.25,1.53,2.5,-1.0,1.0,0.0,0.08650519031141868,0.1522491349480969,0.7612456747404844,0.6203473945409429,0.3796526054590571
157266.0,66.0,Aston Villa,47.0,Tottenham,1-2,2-3,0.0,-1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2019,Aston Villa,Tottenham,2,3,A,1,2,4.0,3.8,1.85,1.72,2.1,-1.0,1.0,0.0,0.23725953425582186,0.249746878164023,0.5129935875801553,0.549738219895288,0.450261780104712
157265.0,42.0,Arsenal,34.0,Newcastle,0-0,4-0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2019,Arsenal,Newcastle,4,0,H,0,0,1.4,4.75,8.0,1.72,2.1,4.0,0.0,2.0,0.6803939122649956,0.20053715308863027,0.11906893464637423,0.549738219895288,0.450261780104712
157268.0,49.0,Chelsea,33.0,Manchester United,0-1,0-2,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Chelsea,Manchester United,0,2,A,0,1,1.85,3.5,4.5,1.9,1.9,-2.0,0.0,-2.0,0.5155482815057284,0.27250409165302786,0.2119476268412439,0.5,0.5
157270.0,50.0,Manchester City,48.0,West Ham,1-0,2-0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Manchester City,West Ham,2,0,H,1,0,1.12,9.5,17.0,1.22,4.33,2.0,0.0,2.0,0.8447536353175019,0.09959200753216865,0.05565435715032954,0.7801801801801801,0.2198198198198198
157277.0,49.0,Chelsea,47.0,Tottenham,1-0,2-1,2.0,-1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2019,Chelsea,Tottenham,2,1,H,1,0,1.72,4.0,4.5,1.8,2.0,1.0,0.0,2.0,0.5518087063151441,0.23727774371551194,0.21091354996934394,0.5263157894736842,0.47368421052631576
157276.0,44.0,Burnley,35.0,Bournemouth,0-0,3-0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2019,Burnley,Bournemouth,3,0,H,0,0,2.1,3.3,3.7,2.2,1.66,3.0,0.0,2.0,0.4537346711259755,0.28874024526198444,0.25752508361204013,0.43005181347150256,0.5699481865284974
157278.0,52.0,Crystal Palace,34.0,Newcastle,1-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Crystal Palace,Newcastle,1,0,H,1,0,1.95,3.4,4.2,2.5,1.53,1.0,0.0,1.0,0.4907216494845361,0.28144329896907216,0.22783505154639172,0.3796526054590571,0.6203473945409429
157282.0,62.0,Sheffield Utd,51.0,Brighton,1-1,1-1,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Sheffield Utd,Brighton,1,1,D,1,1,1.95,3.4,4.2,2.2,1.66,0.0,0.0,0.0,0.4907216494845361,0.28144329896907216,0.22783505154639172,0.43005181347150256,0.5699481865284974
157283.0,41.0,Southampton,66.0,Aston Villa,1-0,2-0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Southampton,Aston Villa,2,0,H,1,0,1.61,4.33,5.0,1.57,2.37,2.0,0.0,1.0,0.5903799428981247,0.21951771548867918,0.1901023416131962,0.6015228426395939,0.398477157360406
157279.0,46.0,Leicester,50.0,Manchester City,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,Leicester,Manchester City,0,1,A,0,0,4.5,4.2,1.7,1.53,2.5,-1.0,1.0,0.0,0.21193232413178983,0.22707034728406053,0.5609973285841496,0.6203473945409429,0.3796526054590571
157281.0,33.0,Manchester United,38.0,Watford,1-0,3-0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2019,Manchester United,Watford,3,0,H,1,0,1.6,3.9,6.0,1.9,1.9,3.0,0.0,2.0,0.5963302752293578,0.24464831804281348,0.15902140672782872,0.5,0.5
157284.0,39.0,Wolves,71.0,Norwich,2-0,3-0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Wolves,Norwich,3,0,H,2,0,1.5,4.2,7.0,1.9,1.9,3.0,0.0,2.0,0.6363636363636365,0.2272727272727273,0.13636363636363638,0.5,0.5
157275.0,42.0,Arsenal,45.0,Everton,2-2,3-2,1.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Arsenal,Everton,3,2,H,2,2,2.0,3.6,3.7,1.72,2.1,1.0,0.0,1.0,0.47707736389684813,0.26504297994269344,0.2578796561604584,0.549738219895288,0.450261780104712
157280.0,40.0,Liverpool,48.0,West Ham,1-1,3-2,0.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2019,Liverpool,West Ham,3,2,H,1,1,1.16,8.0,15.0,1.36,3.2,1.0,1.0,0.0,0.8181074447777474,0.11862557949277337,0.06326697572947913,0.7017543859649122,0.2982456140350877
157291.0,71.0,Norwich,46.0,Leicester,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Norwich,Leicester,1,0,H,0,0,4.33,4.1,1.72,1.72,2.1,1.0,0.0,1.0,0.21864903914723152,0.23091471695305188,0.5504362438997167,0.549738219895288,0.450261780104712
157287.0,51.0,Brighton,52.0,Crystal Palace,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Brighton,Crystal Palace,0,1,A,0,0,2.05,3.25,3.9,2.3,1.61,-1.0,0.0,-1.0,0.46373365041617126,0.2925089179548157,0.24375743162901312,0.411764705882353,0.588235294117647
157285.0,35.0,Bournemouth,49.0,Chelsea,0-1,2-2,1.0,-1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2019,Bournemouth,Chelsea,2,2,D,0,1,4.75,3.8,1.72,1.8,2.0,0.0,1.0,1.0,0.19953596287703013,0.24941995359628769,0.5510440835266821,0.5263157894736842,0.47368421052631576
157290.0,34.0,Newcastle,44.0,Burnley,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Newcastle,Burnley,0,0,D,0,0,2.62,3.1,2.9,2.3,1.61,0.0,0.0,0.0,0.36382031566167544,0.3074868474301902,0.3286928369081344,0.411764705882353,0.588235294117647
157294.0,48.0,West Ham,41.0,Southampton,2-1,3-1,2.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,West Ham,Southampton,3,1,H,2,1,2.65,3.6,2.5,1.72,2.1,2.0,0.0,2.0,0.35763957878005165,0.26326246771309353,0.3790979535068547,0.549738219895288,0.450261780104712
157293.0,38.0,Watford,40.0,Liverpool,0-0,3-0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2019,Watford,Liverpool,3,0,H,0,0,8.0,4.75,1.4,1.66,2.2,3.0,0.0,2.0,0.11906893464637423,0.20053715308863027,0.6803939122649956,0.5699481865284974,0.43005181347150256
157288.0,45.0,Everton,33.0,Manchester United,1-1,1-1,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Everton,Manchester United,1,1,D,1,1,2.5,3.25,2.9,1.9,1.9,0.0,0.0,0.0,0.3800403225806452,0.2923387096774194,0.3276209677419355,0.5,0.5
157292.0,47.0,Tottenham,39.0,Wolves,2-1,2-3,-1.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Tottenham,Wolves,2,3,A,2,1,2.45,3.2,3.0,2.2,1.66,-1.0,0.0,-1.0,0.3872529245663574,0.2964905203711174,0.3162565550625252,0.43005181347150256,0.5699481865284974
157300.0,40.0,Liverpool,35.0,Bournemouth,2-1,2-1,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Liverpool,Bournemouth,2,1,H,2,1,1.22,6.5,13.0,1.44,2.75,1.0,0.0,1.0,0.78031212484994,0.14645858343337334,0.07322929171668667,0.6563245823389022,0.3436754176610979
157295.0,42.0,Arsenal,48.0,West Ham,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,Arsenal,West Ham,1,0,H,0,0,1.57,4.4,5.5,1.57,2.37,1.0,1.0,0.0,0.6089122612787158,0.21727096595626905,0.17381677276501523,0.6015228426395939,0.398477157360406
157298.0,52.0,Crystal Palace,38.0,Watford,1-0,1-0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Crystal Palace,Watford,1,0,H,1,0,2.55,3.2,2.9,2.3,1.61,1.0,0.0,1.0,0.37366619689953695,0.29776525065431847,0.3285685524461445,0.411764705882353,0.588235294117647
157302.0,62.0,Sheffield Utd,71.0,Norwich,1-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Sheffield Utd,Norwich,1,0,H,1,0,1.65,3.75,5.75,2.1,1.72,1.0,0.0,1.0,0.5790533736153071,0.2547834843907351,0.16616314199395768,0.450261780104712,0.549738219895288
157303.0,41.0,Southampton,34.0,Newcastle,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,Southampton,Newcastle,0,1,A,0,0,1.61,4.1,5.25,1.8,2.0,-1.0,1.0,0.0,0.5884604344081906,0.231078365706631,0.18046119988517847,0.5263157894736842,0.47368421052631576
157304.0,39.0,Wolves,51.0,Brighton,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Wolves,Brighton,0,0,D,0,0,1.61,3.9,5.75,2.0,1.8,0.0,0.0,0.0,0.5907300817933958,0.2438654953044532,0.16540442290215085,0.47368421052631576,0.5263157894736842
157296.0,44.0,Burnley,47.0,Tottenham,1-0,1-1,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Burnley,Tottenham,1,1,D,1,0,2.7,3.3,2.62,2.1,1.72,0.0,0.0,0.0,0.3510353227771011,0.28721071863581,0.36175395858708886,0.450261780104712,0.549738219895288
157297.0,49.0,Chelsea,45.0,Everton,2-0,4-0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019,Chelsea,Everton,4,0,H,2,0,1.8,3.9,4.2,1.72,2.1,4.0,0.0,2.0,0.5290697674418605,0.24418604651162792,0.22674418604651161,0.549738219895288,0.450261780104712
157301.0,33.0,Manchester United,50.0,Manchester City,1-0,2-0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Manchester United,Manchester City,2,0,H,1,0,5.0,4.33,1.6,1.66,2.2,2.0,0.0,1.0,0.1894034665646017,0.2187107004210181,0.5918858330143802,0.5699481865284974,0.43005181347150256
157299.0,46.0,Leicester,66.0,Aston Villa,1-0,4-0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2019,Leicester,Aston Villa,4,0,H,1,0,1.36,5.25,8.0,1.53,2.5,4.0,0.0,2.0,0.6997667444185273,0.18127290903032325,0.11896034655114963,0.6203473945409429,0.3796526054590571
157286.0,66.0,Aston Villa,62.0,Sheffield Utd,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Aston Villa,Sheffield Utd,0,0,D,0,0,3.2,3.4,2.25,2.1,1.72,0.0,0.0,0.0,0.29731830547998445,0.27982899339292655,0.42285270112708895,0.450261780104712,0.549738219895288
157289.0,50.0,Manchester City,42.0,Arsenal,1-0,3-0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2019,Manchester City,Arsenal,3,0,H,1,0,1.36,5.25,7.5,1.36,3.2,3.0,0.0,2.0,0.6942607775720708,0.1798466014281936,0.12589262099973553,0.7017543859649122,0.2982456140350877
157311.0,71.0,Norwich,41.0,Southampton,0-0,0-3,-2.0,-1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2019,Norwich,Southampton,0,3,A,0,0,2.8,3.5,2.45,1.9,1.9,-3.0,0.0,-2.0,0.33980582524271846,0.27184466019417475,0.3883495145631068,0.5,0.5
157312.0,47.0,Tottenham,33.0,Manchester United,1-0,1-1,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,Tottenham,Manchester United,1,1,D,1,0,3.0,3.4,2.37,1.9,1.9,0.0,1.0,1.0,0.3176442762535478,0.28027436140018924,0.40208136234626296,0.5,0.5
157313.0,38.0,Watford,46.0,Leicester,0-0,1-1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2019,Watford,Leicester,1,1,D,0,0,3.6,3.5,2.05,1.9,1.9,0.0,0.0,0.0,0.2642238998342847,0.2717731541152642,0.46400294605045117,0.5,0.5
157307.0,51.0,Brighton,42.0,Arsenal,0-0,2-1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2019,Brighton,Arsenal,2,1,H,0,0,3.1,3.25,2.37,1.9,1.9,1.0,1.0,0.0,0.3065732651396048,0.2924237298254692,0.4010030050349261,0.5,0.5
157314.0,48.0,West Ham,39.0,Wolves,0-0,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2019,West Ham,Wolves,0,2,A,0,0,3.6,3.4,2.1,2.0,1.8,-2.0,0.0,-1.0,0.26503340757238314,0.28062360801781744,0.4543429844097996,0.47368421052631576,0.5263157894736842
157305.0,35.0,Bournemouth,52.0,Crystal Palace,0-2,0-2,-2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Bournemouth,Crystal Palace,0,2,A,0,2,2.45,3.2,3.0,2.1,1.72,-2.0,0.0,-2.0,0.3872529245663574,0.2964905203711174,0.3162565550625252,0.450261780104712,0.549738219895288
157310.0,34.0,Newcastle,62.0,Sheffield Utd,0-0,3-0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2019,Newcastle,Sheffield Utd,3,0,H,0,0,3.3,3.1,2.37,2.5,1.53,3.0,0.0,2.0,0.2892747460429955,0.30793763288447906,0.4027876210725253,0.3796526054590571,0.6203473945409429
157306.0,66.0,Aston Villa,49.0,Chelsea,1-0,1-2,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,Aston Villa,Chelsea,1,2,A,1,0,6.0,4.5,1.5,1.57,2.37,-1.0,0.0,-1.0,0.15789473684210528,0.2105263157894737,0.6315789473684211,0.6015228426395939,0.398477157360406
157308.0,45.0,Everton,40.0,Liverpool,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Everton,Liverpool,0,0,D,0,0,6.0,4.2,1.55,1.66,2.2,0.0,0.0,0.0,0.15874177029992684,0.22677395757132407,0.6144842721287491,0.5699481865284974,0.43005181347150256
157309.0,50.0,Manchester City,44.0,Burnley,3-0,5-0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Manchester City,Burnley,5,0,H,3,0,1.12,9.0,15.0,1.33,3.4,5.0,0.0,2.0,0.8339510748702742,0.10378057820607857,0.06226834692364715,0.7188160676532769,0.28118393234672306
157317.0,46.0,Leicester,51.0,Brighton,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Leicester,Brighton,0,0,D,0,0,1.6,4.0,5.75,1.9,1.9,0.0,0.0,0.0,0.5958549222797929,0.2383419689119171,0.16580310880829016,0.5,0.5
157323.0,47.0,Tottenham,48.0,West Ham,0-0,2-0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2019,Tottenham,West Ham,2,0,H,0,0,1.66,4.0,5.0,1.8,2.0,2.0,0.0,1.0,0.5724098454493417,0.2375500858614768,0.19004006868918144,0.5263157894736842,0.47368421052631576
157319.0,33.0,Manchester United,62.0,Sheffield Utd,2-0,3-0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Manchester United,Sheffield Utd,3,0,H,2,0,1.4,4.5,8.5,2.0,1.8,3.0,0.0,2.0,0.6775907883082374,0.21080602302922938,0.11160318866253321,0.47368421052631576,0.5263157894736842
157320.0,34.0,Newcastle,66.0,Aston Villa,0-0,1-1,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2019,Newcastle,Aston Villa,1,1,D,0,0,2.3,3.3,3.2,2.1,1.72,0.0,1.0,1.0,0.41395531164249316,0.2885143081144649,0.2975303802430419,0.450261780104712,0.549738219895288
