id_match,id_team_home,name_team_home,id_team_away,name_team_away,score_HT,score_FT,0-75_dif,76-90+_dif,0-75,75+,0-15,16-30,31-45,46-59,60-74,75-79,80-84,85-89,90+,year
230.0,50.0,Manchester City,45.0,Everton,1-0,3-1,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2018
226.0,52.0,Crystal Palace,46.0,Leicester,1-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
228.0,37.0,Huddersfield,34.0,Newcastle,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
232.0,47.0,Tottenham,44.0,Burnley,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
233.0,38.0,Watford,43.0,Cardiff,1-0,3-2,3.0,-2.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2018
234.0,39.0,Wolves,35.0,Bournemouth,1-0,2-0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
227.0,36.0,Fulham,48.0,West Ham,0-2,0-2,-2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
225.0,51.0,Brighton,49.0,Chelsea,0-2,1-2,-1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
231.0,41.0,Southampton,42.0,Arsenal,2-1,3-2,0.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2018
229.0,40.0,Liverpool,33.0,Manchester United,1-1,3-1,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2018
244.0,39.0,Wolves,40.0,Liverpool,0-1,0-2,-2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
235.0,42.0,Arsenal,44.0,Burnley,1-0,3-1,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2018
236.0,35.0,Bournemouth,51.0,Brighton,1-0,2-0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018
238.0,49.0,Chelsea,46.0,Leicester,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
240.0,37.0,Huddersfield,41.0,Southampton,0-2,1-3,-2.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2018
241.0,50.0,Manchester City,52.0,Crystal Palace,1-2,2-3,-2.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2018
242.0,34.0,Newcastle,36.0,Fulham,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
243.0,48.0,West Ham,38.0,Watford,0-1,0-2,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018
237.0,43.0,Cardiff,33.0,Manchester United,1-3,1-5,-3.0,-1.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2018
239.0,45.0,Everton,47.0,Tottenham,1-3,2-6,-4.0,0.0,8.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2018
248.0,36.0,Fulham,39.0,Wolves,0-0,1-1,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2018
246.0,44.0,Burnley,45.0,Everton,1-3,1-5,-3.0,-1.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2018
247.0,52.0,Crystal Palace,43.0,Cardiff,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
249.0,46.0,Leicester,50.0,Manchester City,1-1,2-1,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018
250.0,40.0,Liverpool,34.0,Newcastle,1-0,4-0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2018
251.0,33.0,Manchester United,37.0,Huddersfield,1-0,3-1,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2018
253.0,47.0,Tottenham,35.0,Bournemouth,3-0,5-0,5.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2018
245.0,51.0,Brighton,42.0,Arsenal,1-1,1-1,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
254.0,38.0,Watford,49.0,Chelsea,1-1,1-2,-1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
252.0,41.0,Southampton,48.0,West Ham,0-0,1-2,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2018
255.0,51.0,Brighton,45.0,Everton,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
258.0,36.0,Fulham,37.0,Huddersfield,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
259.0,46.0,Leicester,43.0,Cardiff,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
263.0,47.0,Tottenham,39.0,Wolves,1-0,1-3,0.0,-2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2018
264.0,38.0,Watford,34.0,Newcastle,0-1,1-1,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018
260.0,40.0,Liverpool,42.0,Arsenal,4-1,5-1,4.0,0.0,6.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
257.0,52.0,Crystal Palace,49.0,Chelsea,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
256.0,44.0,Burnley,48.0,West Ham,2-0,2-0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
262.0,41.0,Southampton,50.0,Manchester City,1-3,1-3,-2.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
261.0,33.0,Manchester United,35.0,Bournemouth,3-1,4-1,3.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
269.0,45.0,Everton,46.0,Leicester,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
265.0,42.0,Arsenal,36.0,Fulham,1-0,4-1,1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2018
267.0,43.0,Cardiff,47.0,Tottenham,0-3,0-3,-3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
268.0,49.0,Chelsea,41.0,Southampton,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
270.0,37.0,Huddersfield,44.0,Burnley,1-1,1-2,-1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
273.0,48.0,West Ham,51.0,Brighton,0-0,2-2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2018
274.0,39.0,Wolves,52.0,Crystal Palace,0-0,0-2,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2018
266.0,35.0,Bournemouth,38.0,Watford,3-3,3-3,0.0,0.0,6.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
272.0,34.0,Newcastle,33.0,Manchester United,0-0,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2018
271.0,50.0,Manchester City,40.0,Liverpool,1-0,2-1,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2018
284.0,48.0,West Ham,42.0,Arsenal,0-0,1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
275.0,51.0,Brighton,40.0,Liverpool,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
276.0,44.0,Burnley,36.0,Fulham,2-1,2-1,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
277.0,43.0,Cardiff,37.0,Huddersfield,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
279.0,52.0,Crystal Palace,38.0,Watford,1-0,1-2,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2018
281.0,46.0,Leicester,41.0,Southampton,0-2,1-2,-1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
278.0,49.0,Chelsea,34.0,Newcastle,1-1,2-1,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
280.0,45.0,Everton,35.0,Bournemouth,0-0,2-0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018
283.0,47.0,Tottenham,33.0,Manchester United,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
282.0,50.0,Manchester City,39.0,Wolves,2-0,3-0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018
294.0,39.0,Wolves,46.0,Leicester,2-0,4-3,1.0,0.0,5.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2018
286.0,35.0,Bournemouth,48.0,West Ham,0-0,2-0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2018
289.0,40.0,Liverpool,52.0,Crystal Palace,0-1,4-3,1.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2018
290.0,33.0,Manchester United,51.0,Brighton,2-0,2-1,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
291.0,34.0,Newcastle,43.0,Cardiff,1-0,3-0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018
292.0,41.0,Southampton,45.0,Everton,0-0,2-1,2.0,-1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2018
293.0,38.0,Watford,44.0,Burnley,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
285.0,42.0,Arsenal,49.0,Chelsea,2-0,2-0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
288.0,37.0,Huddersfield,50.0,Manchester City,0-1,0-3,-3.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2018
287.0,36.0,Fulham,47.0,Tottenham,1-0,1-2,0.0,-1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2018
295.0,42.0,Arsenal,43.0,Cardiff,0-0,2-1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2018
