index,id_match,id_team_home,name_team_home,id_team_away,name_team_away,score_HT,score_FT,0-75_dif,76-90+_dif,0-75,75+,0-15,16-30,31-45,46-59,60-74,75-79,80-84,85-89,90+,year,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HW,D,AW,>2.5,<2.5,match_dif,comeback,dif_class,prob_HW,prob_D,prob_AW,prob_25more,prob_25less,id_country,country
508,232652.0,493.0,Spal,495.0,Genoa,0-0,1-1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019,Spal,Genoa,1,1,D,0,0,2.6,3.1,2.9,2.1,1.72,0.0,0.0,0.0,0.3655957706384709,0.3066287108580724,0.3277755185034567,0.450261780104712,0.549738219895288,2,it
509,232654.0,518.0,Brescia,499.0,Atalanta,0-1,0-3,-2.0,-1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,Brescia,Atalanta,0,3,A,0,1,6.5,4.5,1.5,1.5,2.62,-3.0,0.0,-2.0,0.1475409836065574,0.2131147540983606,0.639344262295082,0.6359223300970874,0.3640776699029127,2,it
510,232657.0,495.0,Genoa,503.0,Torino,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,Genoa,Torino,0,1,A,0,0,2.37,3.3,3.0,1.9,1.9,-1.0,1.0,0.0,0.3986951794128308,0.286335628851033,0.3149691917361363,0.5,0.5,2,it
511,232656.0,502.0,Fiorentina,867.0,Lecce,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Fiorentina,Lecce,0,1,A,0,0,1.4,4.75,7.5,1.5,2.62,-1.0,0.0,-1.0,0.6750355281856939,0.1989578398863097,0.1260066319279962,0.6359223300970874,0.3640776699029127,2,it
512,232660.0,496.0,Juventus,488.0,Sassuolo,1-1,2-2,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Juventus,Sassuolo,2,2,D,1,1,1.22,6.5,11.0,1.53,2.5,0.0,0.0,0.0,0.7700592353257942,0.1445341949380721,0.0854065697361335,0.6203473945409429,0.3796526054590571,2,it
513,232659.0,505.0,Inter,493.0,Spal,2-0,2-1,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Inter,Spal,2,1,H,2,0,1.28,5.75,10.0,1.61,2.3,1.0,0.0,1.0,0.7404069018799897,0.1648210146793716,0.0947720834406386,0.588235294117647,0.411764705882353,2,it
514,232661.0,487.0,Lazio,494.0,Udinese,3-0,3-0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Lazio,Udinese,3,0,H,3,0,1.3,5.5,10.0,1.53,2.5,3.0,0.0,2.0,0.7318695941450432,0.1729873586161011,0.0951430472388556,0.6203473945409429,0.3796526054590571,2,it
515,232663.0,523.0,Parma,489.0,AC Milan,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,Parma,AC Milan,0,1,A,0,0,3.6,3.4,2.1,2.0,1.8,-1.0,1.0,0.0,0.2650334075723831,0.2806236080178174,0.4543429844097996,0.4736842105263157,0.5263157894736842,2,it
516,232662.0,492.0,Napoli,500.0,Bologna,1-0,1-2,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2019,Napoli,Bologna,1,2,A,1,0,1.45,4.5,7.0,1.57,2.37,-1.0,1.0,0.0,0.6538661131292164,0.210690192008303,0.1354436948624805,0.6015228426395939,0.398477157360406,2,it
517,232658.0,504.0,Verona,497.0,AS Roma,1-2,1-3,-1.0,-1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Verona,AS Roma,1,3,A,1,2,4.33,3.5,1.85,1.9,1.9,-2.0,0.0,-1.0,0.2184511057505777,0.2702552251142862,0.511293669135136,0.5,0.5,2,it
518,232655.0,490.0,Cagliari,498.0,Sampdoria,0-1,4-3,-1.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2019,Cagliari,Sampdoria,4,3,H,0,1,2.1,3.3,3.6,2.0,1.8,1.0,1.0,-1.0,0.4505119453924914,0.2866894197952218,0.2627986348122866,0.4736842105263157,0.5263157894736842,2,it
519,232666.0,505.0,Inter,497.0,AS Roma,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Inter,AS Roma,0,0,D,0,0,1.9,3.8,3.8,1.61,2.3,0.0,0.0,0.0,0.5,0.25,0.25,0.588235294117647,0.411764705882353,2,it
520,232664.0,499.0,Atalanta,504.0,Verona,1-1,3-2,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2019,Atalanta,Verona,3,2,H,1,1,1.33,5.25,9.0,1.57,2.37,1.0,1.0,0.0,0.7137192704203014,0.1808088818398096,0.1054718477398889,0.6015228426395939,0.398477157360406,2,it
521,232673.0,494.0,Udinese,492.0,Napoli,1-0,1-1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Udinese,Napoli,1,1,D,1,0,5.5,3.8,1.65,1.9,1.9,0.0,0.0,0.0,0.17298937784522,0.2503793626707131,0.5766312594840667,0.5,0.5,2,it
522,232667.0,487.0,Lazio,496.0,Juventus,1-1,3-1,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2019,Lazio,Juventus,3,1,H,1,1,2.9,3.3,2.4,1.8,2.0,3.0,0.0,1.0,0.3239263803680982,0.2846625766871166,0.3914110429447853,0.5263157894736842,0.4736842105263157,2,it
523,232668.0,867.0,Lecce,495.0,Genoa,0-2,2-2,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,Lecce,Genoa,2,2,D,0,2,2.7,3.4,2.62,1.72,2.1,0.0,0.0,0.0,0.354025912089659,0.2811382243064939,0.364835863603847,0.549738219895288,0.450261780104712,2,it
524,232670.0,488.0,Sassuolo,490.0,Cagliari,2-0,2-2,2.0,-1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2019,Sassuolo,Cagliari,2,2,D,2,0,2.37,3.5,2.9,1.72,2.1,1.0,0.0,2.0,0.4009005450667509,0.2714669405166285,0.3276325144166206,0.549738219895288,0.450261780104712,2,it
525,232671.0,493.0,Spal,518.0,Brescia,0-0,0-1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Spal,Brescia,0,1,A,0,0,2.05,3.4,3.8,2.2,1.66,0.0,0.0,0.0,0.4667630057803468,0.2814306358381503,0.2518063583815029,0.4300518134715025,0.5699481865284974,2,it
526,232672.0,503.0,Torino,502.0,Fiorentina,1-0,2-1,2.0,-1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,Torino,Fiorentina,2,1,H,1,0,2.4,3.2,3.0,2.1,1.72,1.0,0.0,2.0,0.392156862745098,0.2941176470588235,0.3137254901960784,0.450261780104712,0.549738219895288,2,it
527,232669.0,498.0,Sampdoria,523.0,Parma,0-1,0-1,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,Sampdoria,Parma,0,1,A,0,1,2.05,3.3,3.8,2.1,1.72,0.0,1.0,-1.0,0.4628160177154456,0.2875069200959586,0.2496770621885956,0.450261780104712,0.549738219895288,2,it
528,232665.0,500.0,Bologna,489.0,AC Milan,1-2,2-3,-2.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2019,Bologna,AC Milan,2,3,A,1,2,2.87,3.3,2.5,1.9,1.9,-1.0,0.0,-2.0,0.3313785347043702,0.2881989074550128,0.380422557840617,0.5,0.5,2,it
529,232675.0,518.0,Brescia,867.0,Lecce,2-0,3-0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Brescia,Lecce,3,0,H,2,0,2.0,3.75,3.6,1.66,2.2,3.0,0.0,2.0,0.4787234042553192,0.2553191489361702,0.2659574468085107,0.5699481865284974,0.4300518134715025,2,it
530,232682.0,492.0,Napoli,523.0,Parma,0-1,1-2,0.0,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,Napoli,Parma,1,2,A,0,1,1.3,5.5,10.0,1.53,2.5,-1.0,1.0,0.0,0.7318695941450432,0.1729873586161011,0.0951430472388556,0.6203473945409429,0.3796526054590571,2,it
531,232678.0,495.0,Genoa,498.0,Sampdoria,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,Genoa,Sampdoria,0,1,A,0,0,2.62,3.25,2.75,2.0,1.8,-1.0,1.0,0.0,0.3624657812024739,0.2922031836155328,0.3453310351819934,0.4736842105263157,0.5263157894736842,2,it
532,232679.0,504.0,Verona,503.0,Torino,0-1,3-3,-2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2019,Verona,Torino,3,3,D,0,1,2.75,3.2,2.7,2.2,1.66,0.0,1.0,-2.0,0.3474763724110195,0.2986125075407199,0.3539111200482606,0.4300518134715025,0.5699481865284974,2,it
533,232674.0,500.0,Bologna,499.0,Atalanta,1-0,2-1,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Bologna,Atalanta,2,1,H,1,0,3.75,3.75,1.95,1.57,2.37,1.0,0.0,1.0,0.2549019607843137,0.2549019607843137,0.4901960784313726,0.6015228426395939,0.398477157360406,2,it
534,232680.0,496.0,Juventus,494.0,Udinese,3-0,3-1,3.0,-1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Juventus,Udinese,3,1,H,3,0,1.22,6.0,13.0,1.61,2.3,2.0,0.0,2.0,0.7709033405811425,0.1567503459181656,0.0723463135006918,0.588235294117647,0.411764705882353,2,it
535,232681.0,489.0,AC Milan,488.0,Sassuolo,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,AC Milan,Sassuolo,0,0,D,0,0,1.57,4.33,5.5,1.61,2.3,0.0,0.0,0.0,0.6067809651932196,0.2200106501970796,0.1732083846097008,0.588235294117647,0.411764705882353,2,it
536,232683.0,497.0,AS Roma,493.0,Spal,0-1,3-1,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2019,AS Roma,Spal,3,1,H,0,1,1.28,5.5,11.0,1.61,2.3,2.0,0.0,1.0,0.7412398921832885,0.1725067385444744,0.0862533692722372,0.588235294117647,0.411764705882353,2,it
537,232677.0,502.0,Fiorentina,505.0,Inter,0-1,1-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Fiorentina,Inter,1,1,D,0,1,3.6,3.5,2.05,1.9,1.9,0.0,1.0,-1.0,0.2642238998342847,0.2717731541152642,0.4640029460504511,0.5,0.5,2,it
538,232676.0,490.0,Cagliari,487.0,Lazio,1-0,1-2,1.0,-2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2019,Cagliari,Lazio,1,2,A,1,0,3.8,4.0,1.85,1.57,2.37,-1.0,1.0,1.0,0.249746878164023,0.2372595342558218,0.5129935875801553,0.6015228426395939,0.398477157360406,2,it
539,232690.0,498.0,Sampdoria,496.0,Juventus,1-2,1-2,-1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Sampdoria,Juventus,1,2,A,1,2,6.0,4.2,1.55,1.9,1.9,-1.0,0.0,-1.0,0.1587417702999268,0.226773957571324,0.6144842721287491,0.5,0.5,2,it
540,232586.0,518.0,Brescia,488.0,Sassuolo,0-1,0-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Brescia,Sassuolo,0,2,A,0,1,2.4,3.5,2.87,1.66,2.2,0.0,0.0,0.0,0.3965183752417795,0.2718983144515059,0.3315833103067145,0.5699481865284974,0.4300518134715025,2,it
541,232685.0,502.0,Fiorentina,497.0,AS Roma,1-2,1-4,-2.0,-1.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,Fiorentina,AS Roma,1,4,A,1,2,3.1,3.5,2.3,1.72,2.1,-3.0,0.0,-2.0,0.3092585478294275,0.2739147137917787,0.4168267383787937,0.549738219895288,0.450261780104712,2,it
542,232693.0,494.0,Udinese,490.0,Cagliari,1-0,2-1,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2019,Udinese,Cagliari,2,1,H,1,0,2.5,3.4,2.8,1.9,1.9,1.0,0.0,1.0,0.3804956035171862,0.2797761790567546,0.3397282174260591,0.5,0.5,2,it
543,232686.0,505.0,Inter,495.0,Genoa,2-0,4-0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,Inter,Genoa,4,0,H,2,0,1.36,5.0,8.5,1.66,2.2,4.0,0.0,2.0,0.6983240223463686,0.1899441340782122,0.1117318435754189,0.5699481865284974,0.4300518134715025,2,it
544,232692.0,503.0,Torino,493.0,Spal,1-1,1-2,0.0,-1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,Torino,Spal,1,2,A,1,1,1.7,3.6,5.5,2.0,1.8,-1.0,1.0,0.0,0.5613836121349589,0.2650978168415083,0.1735185710235327,0.4736842105263157,0.5263157894736842,2,it
545,232684.0,499.0,Atalanta,489.0,AC Milan,1-0,5-0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2019,Atalanta,AC Milan,5,0,H,1,0,1.8,3.75,4.5,1.66,2.2,5.0,0.0,2.0,0.5319148936170214,0.2553191489361702,0.2127659574468085,0.5699481865284974,0.4300518134715025,2,it
546,232688.0,867.0,Lecce,500.0,Bologna,0-1,2-3,-3.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2019,Lecce,Bologna,2,3,A,0,1,3.2,3.6,2.2,1.57,2.37,-1.0,0.0,-2.0,0.2990936555891239,0.2658610271903323,0.4350453172205438,0.6015228426395939,0.398477157360406,2,it
547,232689.0,523.0,Parma,518.0,Brescia,0-0,1-1,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,Parma,Brescia,1,1,D,0,0,2.05,3.4,3.7,2.0,1.8,0.0,1.0,-1.0,0.4636078864934587,0.2795282845034089,0.2568638290031325,0.4736842105263157,0.5263157894736842,2,it
548,232691.0,488.0,Sassuolo,492.0,Napoli,1-0,1-2,0.0,-1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2019,Sassuolo,Napoli,1,2,A,1,0,5.0,4.2,1.65,1.5,2.62,-1.0,1.0,0.0,0.1915422885572139,0.2280265339966832,0.5804311774461027,0.6359223300970874,0.3640776699029127,2,it
549,232696.0,518.0,Brescia,487.0,Lazio,1-1,1-2,0.0,-1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Brescia,Lazio,1,2,A,1,1,5.5,4.5,1.55,1.53,2.5,-1.0,1.0,0.0,0.1732919254658385,0.2118012422360248,0.6149068322981366,0.6203473945409429,0.3796526054590571,2,it
550,232703.0,493.0,Spal,504.0,Verona,0-1,0-2,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,Spal,Verona,0,2,A,0,1,2.4,3.25,3.1,2.1,1.72,-2.0,0.0,-1.0,0.3979853841595892,0.2938968990716966,0.3081177167687142,0.450261780104712,0.549738219895288,2,it
551,232697.0,495.0,Genoa,488.0,Sassuolo,1-1,2-1,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,Genoa,Sassuolo,2,1,H,1,1,2.2,3.6,3.1,1.72,2.1,1.0,1.0,0.0,0.4308880308880309,0.2633204633204634,0.3057915057915058,0.549738219895288,0.450261780104712,2,it
552,232702.0,497.0,AS Roma,503.0,Torino,0-1,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,AS Roma,Torino,0,2,A,0,1,1.5,4.33,6.5,1.61,2.3,-2.0,0.0,-1.0,0.6340391980175715,0.2196440639783735,0.1463167380040549,0.588235294117647,0.411764705882353,2,it
553,232695.0,500.0,Bologna,502.0,Fiorentina,0-1,1-1,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Bologna,Fiorentina,1,1,D,0,1,2.25,3.4,3.1,1.72,2.1,0.0,1.0,-1.0,0.418835684482416,0.27717067355454,0.3039936419630439,0.549738219895288,0.450261780104712,2,it
554,232694.0,499.0,Atalanta,523.0,Parma,3-0,5-0,5.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,Atalanta,Parma,5,0,H,3,0,1.28,6.0,9.0,1.44,2.75,5.0,0.0,2.0,0.7377049180327869,0.1573770491803278,0.1049180327868852,0.6563245823389022,0.3436754176610979,2,it
555,232698.0,496.0,Juventus,490.0,Cagliari,0-0,4-0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2019,Juventus,Cagliari,4,0,H,0,0,1.25,6.0,12.0,1.5,2.62,4.0,0.0,2.0,0.7619047619047619,0.1587301587301587,0.0793650793650793,0.6359223300970874,0.3640776699029127,2,it
556,232700.0,489.0,AC Milan,498.0,Sampdoria,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,AC Milan,Sampdoria,0,0,D,0,0,1.55,3.8,6.5,1.8,2.0,0.0,0.0,0.0,0.6074019427025696,0.2477560555760481,0.144842001721382,0.5263157894736842,0.4736842105263157,2,it
557,232699.0,867.0,Lecce,494.0,Udinese,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,Lecce,Udinese,0,1,A,0,0,2.7,3.4,2.6,1.72,2.1,-1.0,1.0,0.0,0.3530351437699681,0.2803514376996806,0.3666134185303514,0.549738219895288,0.450261780104712,2,it
558,232701.0,492.0,Napoli,505.0,Inter,1-2,1-3,-2.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Napoli,Inter,1,3,A,1,2,2.5,3.4,2.75,1.72,2.1,-2.0,0.0,-2.0,0.378159757330637,0.2780586450960566,0.3437815975733064,0.549738219895288,0.450261780104712,2,it
559,232704.0,490.0,Cagliari,489.0,AC Milan,0-0,0-2,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Cagliari,AC Milan,0,2,A,0,0,3.1,3.5,2.25,1.9,1.9,-2.0,0.0,-2.0,0.306420233463035,0.2714007782101167,0.4221789883268482,0.5,0.5,2,it
560,232708.0,487.0,Lazio,492.0,Napoli,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,Lazio,Napoli,1,0,H,0,0,2.05,3.8,3.3,1.53,2.5,1.0,1.0,0.0,0.4628160177154456,0.2496770621885956,0.2875069200959586,0.6203473945409429,0.3796526054590571,2,it
561,232707.0,505.0,Inter,499.0,Atalanta,1-0,1-1,0.0,-1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2019,Inter,Atalanta,1,1,D,1,0,2.1,3.6,3.3,1.66,2.2,-1.0,1.0,0.0,0.4505119453924914,0.2627986348122867,0.2866894197952219,0.5699481865284974,0.4300518134715025,2,it
562,232713.0,494.0,Udinese,488.0,Sassuolo,1-0,3-0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,Udinese,Sassuolo,3,0,H,1,0,2.2,3.4,3.3,1.9,1.9,3.0,0.0,2.0,0.4322033898305084,0.2796610169491525,0.288135593220339,0.5,0.5,2,it
563,232705.0,502.0,Fiorentina,493.0,Spal,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,Fiorentina,Spal,1,0,H,0,0,1.45,4.5,7.0,1.8,2.0,1.0,1.0,0.0,0.6538661131292164,0.210690192008303,0.1354436948624805,0.5263157894736842,0.4736842105263157,2,it
564,232711.0,498.0,Sampdoria,518.0,Brescia,2-1,5-1,2.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2019,Sampdoria,Brescia,5,1,H,2,1,1.95,3.3,4.2,2.0,1.8,4.0,0.0,2.0,0.4865718799368088,0.287519747235387,0.225908372827804,0.4736842105263157,0.5263157894736842,2,it
565,232712.0,503.0,Torino,500.0,Bologna,1-0,1-0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Torino,Bologna,1,0,H,1,0,2.2,3.5,3.25,1.9,1.9,1.0,0.0,1.0,0.4337464251668255,0.2726406101048618,0.2936129647283127,0.5,0.5,2,it
566,232706.0,504.0,Verona,495.0,Genoa,0-1,2-1,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Verona,Genoa,2,1,H,0,1,2.2,3.3,3.4,2.1,1.72,1.0,0.0,1.0,0.4322033898305084,0.288135593220339,0.2796610169491525,0.450261780104712,0.549738219895288,2,it
567,232710.0,497.0,AS Roma,496.0,Juventus,0-2,1-2,-1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,AS Roma,Juventus,1,2,A,0,2,3.1,3.5,2.25,1.72,2.1,-1.0,0.0,-1.0,0.306420233463035,0.2714007782101167,0.4221789883268482,0.549738219895288,0.450261780104712,2,it
568,232709.0,523.0,Parma,867.0,Lecce,0-0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Parma,Lecce,2,0,H,0,0,1.9,3.8,3.8,1.72,2.1,2.0,0.0,2.0,0.5,0.25,0.25,0.549738219895288,0.450261780104712,2,it
569,232720.0,487.0,Lazio,498.0,Sampdoria,3-0,5-1,4.0,0.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2019,Lazio,Sampdoria,5,1,H,3,0,1.4,4.75,8.0,1.57,2.37,4.0,0.0,2.0,0.6803939122649956,0.2005371530886302,0.1190689346463742,0.6015228426395939,0.398477157360406,2,it
570,232722.0,488.0,Sassuolo,503.0,Torino,0-1,2-1,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,Sassuolo,Torino,2,1,H,0,1,2.55,3.5,2.7,1.9,1.9,1.0,0.0,1.0,0.3741092636579572,0.2725653206650831,0.3533254156769596,0.5,0.5,2,it
571,232715.0,492.0,Napoli,502.0,Fiorentina,0-1,0-2,-2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Napoli,Fiorentina,0,2,A,0,1,1.61,4.1,5.5,1.66,2.2,-2.0,0.0,-2.0,0.5933273693627322,0.232989527969268,0.1736831026679998,0.5699481865284974,0.4300518134715025,2,it
572,232723.0,489.0,AC Milan,494.0,Udinese,0-1,3-2,1.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2019,AC Milan,Udinese,3,2,H,0,1,1.53,4.0,7.0,2.0,1.8,1.0,0.0,1.0,0.6245817532902074,0.2389025206335043,0.1365157260762881,0.4736842105263157,0.5263157894736842,2,it
573,232714.0,518.0,Brescia,490.0,Cagliari,1-1,2-2,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Brescia,Cagliari,2,2,D,1,1,2.45,3.6,2.7,1.72,2.1,0.0,0.0,0.0,0.3864042933810376,0.2629695885509839,0.3506261180679786,0.549738219895288,0.450261780104712,2,it
574,232716.0,500.0,Bologna,504.0,Verona,1-0,1-1,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,Bologna,Verona,1,1,D,1,0,1.9,3.5,4.2,1.8,2.0,0.0,1.0,1.0,0.5011933174224343,0.2720763723150358,0.2267303102625298,0.5263157894736842,0.4736842105263157,2,it
575,232717.0,867.0,Lecce,505.0,Inter,0-0,1-1,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,Lecce,Inter,1,1,D,0,0,11.0,5.25,1.3,1.53,2.5,0.0,1.0,-1.0,0.0865293185419968,0.1812995245641838,0.7321711568938192,0.6203473945409429,0.3796526054590571,2,it
576,232719.0,495.0,Genoa,497.0,AS Roma,1-2,1-3,-2.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Genoa,AS Roma,1,3,A,1,2,4.2,3.4,1.95,1.8,2.0,-2.0,0.0,-2.0,0.2278350515463917,0.2814432989690721,0.4907216494845361,0.5263157894736842,0.4736842105263157,2,it
577,232718.0,496.0,Juventus,523.0,Parma,1-0,2-1,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2019,Juventus,Parma,2,1,H,1,0,1.22,6.5,13.0,1.5,2.62,1.0,0.0,1.0,0.78031212484994,0.1464585834333733,0.0732292917166866,0.6359223300970874,0.3640776699029127,2,it
578,232721.0,499.0,Atalanta,493.0,Spal,1-0,1-2,-1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Atalanta,Spal,1,2,A,1,0,1.2,7.5,12.0,1.4,3.0,-1.0,0.0,-1.0,0.7936507936507936,0.1269841269841269,0.0793650793650793,0.6818181818181818,0.3181818181818181,2,it
579,232731.0,518.0,Brescia,489.0,AC Milan,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Brescia,AC Milan,0,1,A,0,0,5.0,4.0,1.66,1.72,2.1,-1.0,0.0,-1.0,0.1900400686891814,0.2375500858614768,0.5724098454493417,0.549738219895288,0.450261780104712,2,it
580,232725.0,493.0,Spal,500.0,Bologna,1-1,1-3,-2.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Spal,Bologna,1,3,A,1,1,3.0,3.4,2.3,1.8,2.0,-2.0,0.0,-2.0,0.3138041733547351,0.2768860353130016,0.4093097913322632,0.5263157894736842,0.4736842105263157,2,it
